MonthClaimed,VehiclePrice,FraudFound_P,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,AccidentArea_IsUrban,Sex_IsMale,Fault_IsPolicyholder,PoliceReportFiled_IsYes,WitnessPresent_IsYes,AgentType_IsExternal,isWithinAgeRange_IsTrue,Make_Accura,Make_BMW,Make_Chevrolet,Make_Dodge,Make_Ford,Make_Honda,Make_Jaguar,Make_Lexus,Make_Mazda,Make_Mecedes,Make_Mercury,Make_Nisson,Make_Pontiac,Make_Porche,Make_Saab,Make_Saturn,Make_Toyota,Make_VW,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widow,PolicyType_Sedan - All Perils,PolicyType_Sedan - Collision,PolicyType_Sedan - Liability,PolicyType_Sport - All Perils,PolicyType_Sport - Collision,PolicyType_Utility - All Perils,PolicyType_Utility - Collision,PolicyType_Utility - Liability,Make_Ferrari,PolicyType_Sport - Liability,Normalised_Age
10.0,1.0,0,1.0,0.0,4.0,2.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.7897051227537495
5.0,1.0,0,1.0,2.0,4.0,2.0,3.0,7.0,5.0,1.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5894751620520359
9.0,1.0,0,1.0,0.0,4.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.8708333748011485
8.0,2.0,0,1.0,3.0,4.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.546320366611552
6.0,0.0,1,1.0,3.0,4.0,2.0,1.0,5.0,3.0,3.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.1142181309433459
10.0,2.0,0,1.0,2.0,4.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.4651921145641529
10.0,2.0,0,1.0,3.0,4.0,2.0,3.0,7.0,4.0,2.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.10270564976764107
1.0,1.0,0,1.0,1.0,4.0,2.0,0.0,5.0,3.0,0.0,4.0,1.0,1.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.7897051227537495
4.0,2.0,0,1.0,1.0,4.0,2.0,1.0,5.0,4.0,1.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.021577397720241934
1.0,1.0,0,1.0,1.0,4.0,2.0,1.0,7.0,5.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5894751620520359
5.0,1.0,1,1.0,1.0,4.0,2.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.806398942763023
2.0,1.0,0,1.0,2.0,4.0,2.0,1.0,6.0,5.0,0.0,0.0,0.0,2.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7517316661468342
7.0,1.0,1,1.0,3.0,4.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.5198593911803417
6.0,0.0,0,1.0,0.0,4.0,2.0,0.0,7.0,5.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0762446743364307
8.0,1.0,0,1.0,2.0,1.0,2.0,1.0,7.0,6.0,0.0,0.0,0.0,2.0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.238501178431229
7.0,1.0,0,1.0,3.0,4.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.38406386251675373
6.0,1.0,1,2.0,1.0,4.0,2.0,2.0,6.0,4.0,0.0,3.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.14067910637455633
6.0,2.0,0,1.0,1.0,4.0,2.0,1.0,6.0,3.0,3.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.6274486186589512
9.0,1.0,0,1.0,2.0,4.0,2.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1838339018150402
8.0,1.0,0,1.0,1.0,4.0,2.0,1.0,7.0,7.0,2.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.6176814632370142
6.0,0.0,0,1.0,3.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.059550854327157204
8.0,1.0,0,1.0,3.0,4.0,2.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.942194471426611
11.0,1.0,0,1.0,3.0,4.0,2.0,2.0,7.0,4.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2649621538624393
3.0,5.0,1,1.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2.0066289034647364
9.0,0.0,0,1.0,1.0,4.0,2.0,0.0,7.0,7.0,3.0,4.0,1.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.1855792275688084
8.0,3.0,0,1.0,1.0,4.0,2.0,3.0,6.0,3.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.7085768707063503
10.0,2.0,0,1.0,3.0,4.0,2.0,1.0,7.0,4.0,3.0,0.0,0.0,2.0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.30293561046935463
10.0,3.0,0,1.0,2.0,4.0,2.0,2.0,7.0,4.0,3.0,0.0,0.0,2.0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.30293561046935463
3.0,3.0,0,1.0,3.0,4.0,2.0,2.0,7.0,5.0,0.0,0.0,2.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.670603414099435
3.0,2.0,0,1.0,2.0,4.0,2.0,2.0,7.0,5.0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7517316661468342
7.0,1.0,0,1.0,3.0,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.1953463829907451
5.0,5.0,0,1.0,3.0,4.0,2.0,0.0,6.0,4.0,2.0,0.0,0.0,1.0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.22180735842195548
5.0,1.0,0,1.0,3.0,4.0,2.0,2.0,7.0,5.0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.4272186579572376
4.0,1.0,0,1.0,1.0,4.0,2.0,2.0,6.0,4.0,3.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.021577397720241934
11.0,2.0,0,1.0,0.0,4.0,2.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.8328599181942333
10.0,2.0,0,1.0,1.0,4.0,2.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.7085768707063503
6.0,2.0,0,1.0,1.0,4.0,2.0,1.0,4.0,3.0,2.0,0.0,0.0,2.0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.7897051227537495
5.0,1.0,0,1.0,0.0,4.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7897051227537495
6.0,1.0,0,1.0,1.0,4.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.3576028870855434
8.0,2.0,0,1.0,3.0,4.0,2.0,2.0,7.0,5.0,2.0,0.0,0.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8328599181942333
6.0,1.0,0,1.0,0.0,4.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.9519616268485477
8.0,1.0,0,1.0,1.0,4.0,2.0,3.0,6.0,3.0,3.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.1142181309433459
11.0,1.0,0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9519616268485477
0.0,2.0,0,1.0,1.0,4.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.059550854327157204
6.0,2.0,0,1.0,1.0,4.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.10270564976764107
7.0,2.0,0,1.0,2.0,4.0,2.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7897051227537495
3.0,1.0,0,1.0,3.0,4.0,2.0,2.0,4.0,5.0,3.0,0.0,0.0,1.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7517316661468342
7.0,5.0,0,1.0,3.0,4.0,2.0,2.0,6.0,3.0,2.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.0330898788959468
11.0,1.0,0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.6274486186589512
1.0,1.0,0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,0.0,0.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1.2764746350381442
11.0,1.0,0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1.1142181309433459
9.0,1.0,0,1.0,1.0,4.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.9519616268485477
8.0,1.0,0,1.0,2.0,4.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.1142181309433459
3.0,0.0,0,1.0,3.0,4.0,2.0,1.0,6.0,4.0,0.0,2.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.34609040590983847
10.0,2.0,0,1.0,0.0,4.0,2.0,3.0,6.0,4.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.10270564976764107
9.0,2.0,0,1.0,0.0,4.0,2.0,2.0,6.0,5.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.4272186579572376
6.0,1.0,0,1.0,3.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.2649621538624393
11.0,1.0,0,1.0,3.0,4.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0762446743364307
4.0,5.0,0,1.0,1.0,4.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.5894751620520359
4.0,0.0,0,1.0,2.0,4.0,2.0,1.0,7.0,6.0,2.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.6441424386682246
9.0,1.0,0,1.0,0.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.34609040590983847
7.0,1.0,0,1.0,3.0,4.0,2.0,0.0,6.0,3.0,2.0,0.0,0.0,2.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.7897051227537495
11.0,1.0,0,1.0,0.0,4.0,2.0,2.0,6.0,3.0,2.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.0330898788959468
9.0,1.0,0,1.0,1.0,4.0,2.0,1.0,7.0,5.0,3.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.9139881702416325
0.0,1.0,0,1.0,3.0,4.0,2.0,3.0,7.0,5.0,0.0,0.0,0.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0762446743364307
9.0,5.0,1,1.0,2.0,4.0,2.0,2.0,6.0,5.0,1.0,4.0,1.0,2.0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7517316661468342
0.0,1.0,0,1.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.0330898788959468
10.0,5.0,0,1.0,1.0,4.0,2.0,2.0,7.0,6.0,0.0,4.0,1.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.5630141866208256
7.0,1.0,0,1.0,1.0,4.0,2.0,2.0,7.0,5.0,1.0,0.0,0.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9951164222890315
9.0,2.0,0,1.0,1.0,4.0,2.0,3.0,5.0,3.0,2.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.8708333748011485
9.0,2.0,0,1.0,1.0,4.0,2.0,1.0,7.0,6.0,2.0,0.0,0.0,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.4007576825260273
3.0,0.0,0,1.0,1.0,4.0,2.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.806398942763023
0.0,1.0,0,1.0,0.0,4.0,2.0,1.0,7.0,6.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.4818859345734263
11.0,1.0,0,1.0,0.0,4.0,2.0,2.0,5.0,3.0,3.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.9519616268485477
0.0,1.0,0,1.0,3.0,4.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.546320366611552
7.0,0.0,0,1.0,0.0,4.0,2.0,2.0,5.0,3.0,1.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.9519616268485477
10.0,2.0,0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,0.0,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.6009876432277408
2.0,2.0,0,1.0,2.0,4.0,2.0,2.0,6.0,3.0,0.0,0.0,0.0,1.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.7085768707063503
6.0,1.0,0,1.0,1.0,4.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7517316661468342
6.0,1.0,0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.0330898788959468
4.0,2.0,0,1.0,1.0,4.0,2.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.8328599181942333
4.0,1.0,0,1.0,2.0,4.0,2.0,2.0,7.0,6.0,1.0,0.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.725270690715624
7.0,1.0,0,1.0,2.0,4.0,2.0,2.0,7.0,6.0,0.0,0.0,0.0,2.0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.9686554468578212
5.0,1.0,0,1.0,1.0,4.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.38406386251675373
6.0,1.0,0,1.0,2.0,4.0,2.0,2.0,6.0,4.0,1.0,0.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.30293561046935463
6.0,1.0,0,1.0,0.0,4.0,2.0,1.0,7.0,6.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.6441424386682246
0.0,0.0,0,1.0,1.0,4.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.15737292638383
5.0,5.0,0,1.0,1.0,4.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5894751620520359
8.0,2.0,0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.9519616268485477
11.0,1.0,1,1.0,2.0,4.0,2.0,1.0,6.0,3.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.0330898788959468
7.0,2.0,0,1.0,0.0,4.0,2.0,0.0,7.0,6.0,3.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.5630141866208256
5.0,2.0,0,1.0,0.0,4.0,2.0,0.0,6.0,4.0,2.0,4.0,1.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.14067910637455633
3.0,1.0,0,1.0,2.0,4.0,2.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9139881702416325
1.0,1.0,0,1.0,3.0,4.0,2.0,1.0,5.0,3.0,3.0,0.0,0.0,1.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.9519616268485477
2.0,0.0,0,1.0,0.0,4.0,2.0,1.0,6.0,5.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9951164222890315
